, namsinh, gioitinh, noisinh, lopsh, khoa, hedt, khoahoc, chuyennganh2,dien_tt,diem_tt,lop12_matinh,lop12_matruong,dtbhk1,dtbhk2,dtbhk3,dtbhk4,dtbhk5,dtbhk6,dtbhk7,dtbhkh1,dtbhkh2,dtbhkh3,stchk1,stchk2,stchk3,stchk4,stchk5,stchk6,stchk7,stchkh1,stchkh2,stchkh3,sotc_tichluy,hoclaihk1,hoclaihk2,hoclaihk3,hoclaihk4,hoclaihk5,hoclaihk6,hoclaihk7,hoclaihkh1,hoclaihkh2,hoclaihkh3,AVHK1,AVHK2,AVHKH1,AVHK3,AVHK4,AVHKH2,AVHK5,AVHK6,AVHKH3,AVHK7,drlhk1,drlhk2,drlhk3,drlhk4,drlhk5,drlhk6,drlhk7, xeploai
1290,1997.0,1.0,Hồ Chí Minh,MMTT0001,MMT&TT,2,11.0,D480299,0.0,23.25,2.0,79.0,8.2,7.92,8.12,7.29,7.88,8.29,7.82,0.0,0.0,8.7,0,0,3,19,21,21,19,18,16,18,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,68,80,90,90,81,90,94,2
1291,1997.0,1.0,An Giang,KTMT0001,KTMT,1,11.0,D520214,0.0,21.0,2.0,61.0,6.55,5.73,5.83,6.72,7.54,6.19,7.65,0.0,0.0,0.0,0,0,0,15,19,20,17,16,17,21,149.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,4,4,4,4,4,4,4,41,65,73,68,65,78,79,0
1292,1998.0,1.0,An Giang,CNTT2016,KTTT,0,11.0,D480201,0.0,23.25,51.0,30.0,8.22,8.08,7.7,8.1,8.56,9.0,8.85,0.0,0.0,0.0,0,0,0,17,19,24,20,18,16,17,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,82,81,90,85,90,85,100,2
1293,1998.0,1.0,Hồ Chí Minh,KTMT0001,KTMT,1,11.0,D520214,0.0,21.0,48.0,3.0,6.47,6.56,7.45,7.19,7.68,6.9,7.9,0.0,9.9,0.0,0,4,0,19,19,21,14,16,22,23,150.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,66,78,85,80,68,73,88,0
1294,1998.0,1.0,Quảng Ngãi,CNTT0001,KTTT,0,11.0,D480201,0.0,23.25,35.0,3.0,7.57,8.03,8.48,8.43,7.17,7.53,7.95,0.0,0.0,0.0,0,0,0,17,19,23,18,19,18,20,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,68,80,90,85,76,80,93,1
1295,1998.0,1.0,Bình Định,HTTT0001,HTTT,0,11.0,D480104,0.0,22.0,37.0,12.0,7.85,6.49,8.5,8.41,8.22,7.9,8.66,0.0,0.0,0.0,0,0,0,17,19,21,22,20,20,18,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,64,84,91,85,90,85,90,2
1296,1998.0,1.0,Nghệ An,KHMT0001,KHMT,0,11.0,D480101,0.0,23.25,29.0,79.0,6.59,4.89,7.29,6.85,7.52,6.94,7.47,0.0,0.0,0.0,0,0,0,17,21,21,24,21,20,19,147.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,4,4,4,4,4,4,66,81,95,85,73,68,90,0
1297,1998.0,1.0,Đồng Nai,MMTT0001,MMT&TT,0,11.0,D480102,0.0,21.75,48.0,18.0,6.24,5.28,6.37,7.62,7.14,8.37,8.69,0.0,6.4,0.0,0,4,0,17,19,24,20,16,21,15,149.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,62,64,73,73,86,75,76,1
1298,1998.0,1.0,Bình Định,HTTT0001,HTTT,0,11.0,D480104,0.0,23.5,37.0,28.0,8.01,7.88,8.54,7.13,6.85,7.14,7.66,0.0,0.0,0.0,0,0,0,17,21,21,24,21,18,17,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,78,90,95,80,80,75,89,1
1299,1998.0,1.0,Bà Rịa - Bà Rịa - Vũng Tàu,KHMT0001,KHMT,0,11.0,D480101,3.0,-1.0,-1.0,-1.0,5.49,4.13,5.95,6.66,5.92,5.47,6.73,0.0,7.2,0.0,0,3,0,17,19,22,21,20,24,23,144.0,3.0,15.0,7.0,0.0,4.0,8.0,4.0,0.0,0.0,0.0,2,2,2,2,2,2,3,4,4,4,78,90,90,80,86,84,81,0
1300,1998.0,1.0,Hồ Chí Minh,MMTT2016,MMT&TT,0,11.0,D480102,0.0,22.0,2.0,88.0,8.06,8.21,8.4,7.43,8.19,8.71,7.3,0.0,0.0,0.0,0,0,0,13,17,23,18,14,20,23,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,64,90,90,85,76,95,98,2
1301,1998.0,1.0,Hải Dương,MTCL2016.1,KTMT,1,11.0,D520214,0.0,20.25,21.0,20.0,6.39,6.81,6.49,6.8,7.25,7.5,8.5,7.3,0.0,0.0,3,0,0,15,18,22,22,20,21,22,154.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,4,4,4,4,4,4,4,82,80,85,85,75,85,90,1
1302,1998.0,1.0,Hà Nội,KHMT2016.1,KHMT,0,11.0,D480101,0.0,23.25,2.0,96.0,7.21,7.28,6.97,6.53,7.94,6.07,8.51,0.0,0.0,0.0,0,0,0,13,24,22,24,20,23,19,141.0,4.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0,2,2,2,4,4,4,4,4,4,71,68,85,85,85,75,76,0
1303,1998.0,1.0,Hồ Chí Minh,HTCL2016.1,HTTT,1,11.0,D480104,0.0,20.5,2.0,54.0,6.76,6.69,8.23,8.23,7.41,7.16,8.45,0.0,0.0,0.0,0,0,0,19,19,24,23,19,17,17,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,65,95,100,100,100,100,100,1
1304,1998.0,1.0,Nghệ An,KHMT0001,KHMT,0,11.0,D480101,0.0,23.75,29.0,78.0,7.77,5.83,6.81,6.48,7.78,6.66,7.83,0.0,0.0,0.0,0,0,0,15,18,23,23,21,20,19,141.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,2,2,2,2,3,3,4,69,70,80,80,80,80,90,0
1305,1998.0,1.0,Khánh Hòa,KTPM0001,CNPM,1,11.0,D480103,0.0,22.0,41.0,41.0,6.99,7.72,7.58,7.85,5.84,6.83,5.78,9.4,0.0,0.0,4,0,0,15,15,24,21,20,19,16,154.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1,2,2,2,4,4,4,4,4,4,75,71,80,90,89,80,94,0
1306,1998.0,1.0,Đồng Nai,CNTT0001,KTTT,0,11.0,D480201,0.0,23.25,48.0,34.0,6.72,6.86,7.69,8.25,7.32,7.93,6.04,0.0,0.0,0.0,0,0,0,17,19,22,18,18,16,14,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,66,75,76,85,76,75,72,1
1307,1998.0,1.0,Thừa Thiên Huế,HTTT0001,HTTT,0,11.0,D480104,0.0,23.0,33.0,2.0,6.66,6.86,8.1,6.88,6.06,5.7,6.87,0.0,0.0,0.0,0,0,0,17,15,24,22,22,23,23,156.0,4.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0,0,0,2,4,4,4,4,4,4,69,68,90,85,85,74,77,0
1308,1997.0,1.0,Cà Mau,KHMT0001,KHMT,0,11.0,D480101,0.0,23.0,61.0,21.0,7.18,6.78,6.86,6.49,7.26,6.8,7.48,0.0,0.0,0.0,0,0,0,13,17,21,24,24,20,20,144.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,2,4,4,4,4,4,4,70,69,80,80,76,75,79,1
1309,1998.0,1.0,Phú Yên,MMTT0001,MMT&TT,0,11.0,D480102,0.0,22.5,41.0,29.0,5.56,5.59,5.72,6.74,7.58,7.83,7.81,0.0,0.0,0.0,0,0,0,13,21,15,21,24,23,23,149.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,4,4,4,4,4,4,61,95,85,100,90,75,83,1
1310,1998.0,1.0,Tây Ninh,HTTT0001,HTTT,0,11.0,D480104,0.0,22.0,46.0,34.0,6.19,6.92,7.31,7.02,6.71,7.09,6.87,0.0,0.0,0.0,0,0,0,17,24,22,20,21,19,20,153.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,2,4,4,4,4,4,4,56,95,90,95,100,100,100,1
1311,1998.0,1.0,Hồ Chí Minh,HTCL2016.1,HTTT,1,11.0,D480104,0.0,21.0,2.0,73.0,6.27,6.42,6.76,7.25,7.27,6.65,8.44,0.0,0.0,0.0,0,0,0,19,19,24,22,24,15,22,154.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,68,81,73,78,76,80,73,0
1312,1998.0,1.0,Bến Tre,HTTT0001,HTTT,1,11.0,D480104,0.0,20.75,56.0,4.0,6.35,6.59,7.15,7.29,7.22,6.98,7.74,8.4,0.0,0.0,4,0,0,15,15,24,24,24,17,17,154.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,4,4,4,4,4,4,77,73,86,85,68,68,90,0
1313,1997.0,1.0,Đắk Lắk,KTMT0001,KTMT,0,11.0,D520214,0.0,22.5,40.0,20.0,6.69,5.76,7.25,6.76,7.35,6.84,7.07,0.0,7.2,0.0,0,4,0,17,19,22,21,18,20,18,149.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,3,4,4,4,4,70,80,85,75,80,83,83,0
1314,1998.0,1.0,Nam Định,CNTT0001,KTTT,0,11.0,D480201,0.0,23.0,25.0,28.0,8.45,5.72,7.03,7.11,6.94,6.2,6.68,0.0,9.2,0.0,0,4,0,15,15,24,24,20,16,16,144.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,2,4,4,4,4,4,4,79,75,80,75,76,75,72,0
1315,1998.0,1.0,Hồ Chí Minh,KHMT0001,KHMT,0,11.0,D480101,0.0,22.25,2.0,4.0,7.75,7.59,7.98,7.67,6.73,7.5,6.38,0.0,0.0,0.0,0,0,0,17,19,20,22,21,20,16,152.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,69,63,80,85,68,73,89,1
1316,1997.0,1.0,Đắk Lắk,CNTT0001,KTTT,0,11.0,D480201,0.0,23.0,40.0,5.0,7.22,5.9,7.19,6.84,7.12,6.95,6.76,0.0,0.0,0.0,0,0,0,15,15,24,24,20,16,20,144.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2,2,2,4,4,4,4,4,4,63,57,80,75,76,75,72,0
1317,1998.0,1.0,Tiền Giang,MTCL2016.1,KTMT,1,11.0,D520214,0.0,20.25,53.0,6.0,6.1,5.74,6.92,6.15,6.64,7.5,7.86,0.0,0.0,0.0,0,0,0,19,19,21,17,21,16,24,148.0,0.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,66,73,80,75,65,75,90,0
1318,1998.0,0.0,Lâm Đồng,KHMT0001,KHMT,0,11.0,D480101,0.0,23.5,42.0,36.0,7.62,7.49,7.92,7.75,6.69,7.33,6.76,0.0,0.0,0.0,0,0,0,15,20,24,17,23,18,23,145.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,2,2,2,3,3,3,4,81,86,95,90,95,100,100,0
1319,1998.0,0.0,Long An,HTTT0001,HTTT,0,11.0,D480104,0.0,21.75,49.0,17.0,7.44,7.12,7.09,8.23,6.89,7.69,8.01,0.0,0.0,0.0,0,0,0,17,21,24,21,21,18,18,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,70,100,100,100,100,95,100,1
1320,1998.0,0.0,Đồng Tháp,HTTT0001,HTTT,0,11.0,D480104,2.0,20.5,50.0,23.0,7.19,7.34,6.82,7.85,7.88,8.25,8.18,0.0,0.0,0.0,0,0,0,17,20,23,21,20,18,17,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,79,99,100,88,100,95,100,1
1321,1998.0,1.0,Lâm Đồng,MTCL2016.1,KTMT,1,11.0,D520214,0.0,20.5,42.0,26.0,6.82,7.55,7.84,7.39,7.44,7.13,7.94,0.0,0.0,0.0,0,0,0,19,17,19,23,15,24,23,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,45,73,80,75,70,78,88,1
1322,1998.0,0.0,Thanh Hóa,MTCL2016.1,KTMT,1,11.0,D520214,0.0,21.0,28.0,21.0,6.5,6.62,7.2,7.95,7.66,7.42,8.51,0.0,0.0,0.0,0,0,0,15,17,24,19,18,24,16,148.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,2,2,3,4,4,4,79,99,95,85,85,88,100,0
1323,1998.0,1.0,Đắk Lắk,MMTT0001,MMT&TT,0,11.0,D480102,0.0,22.75,40.0,8.0,6.75,7.46,7.57,7.7,8.39,7.56,8.41,6.6,0.0,0.0,4,0,0,17,15,23,21,14,20,17,151.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,4,4,4,4,4,4,4,71,68,78,68,90,95,81,1
1324,1998.0,1.0,Hồ Chí Minh,MTCL2016.1,KTMT,1,11.0,D520214,0.0,21.0,2.0,53.0,7.41,7.43,7.04,7.02,8.04,8.38,8.64,0.0,0.0,0.0,0,0,0,19,21,24,17,15,16,20,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,69,73,80,75,73,83,100,1
1325,1998.0,0.0,Đồng Nai,CNTT2016,KTTT,0,11.0,D480201,0.0,23.25,48.0,68.0,8.39,8.87,8.73,8.88,9.0,9.25,9.11,0.0,0.0,0.0,0,0,0,17,21,24,20,16,16,17,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,75,87,90,90,91,85,100,2
1326,1998.0,0.0,Đắk Lắk,CNTT0001,KTTT,0,11.0,D480201,0.0,23.5,40.0,68.0,7.98,7.18,8.56,7.93,7.95,7.9,7.29,0.0,0.0,0.0,0,0,0,17,19,23,20,19,15,17,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,76,93,95,85,86,85,88,1
1327,1998.0,1.0,Đắk Lắk,HTTT2016,HTTT,0,11.0,D480104,0.0,22.0,40.0,24.0,7.19,6.33,7.41,7.39,6.76,6.13,7.59,0.0,0.0,0.0,0,0,0,17,20,19,15,15,23,23,154.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,73,82,80,85,90,75,89,0
1328,1998.0,1.0,An Giang,KHMT0001,KHMT,0,11.0,D480101,0.0,22.5,51.0,67.0,8.12,6.84,7.86,7.55,5.79,7.09,7.74,0.0,0.0,0.0,0,0,0,17,19,24,22,21,19,20,144.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,80,73,85,80,75,75,81,1
1329,1998.0,1.0,Bình Dương,MMTT0001,MMT&TT,0,11.0,D480102,0.0,23.25,44.0,45.0,6.39,6.65,6.34,6.46,6.04,6.88,7.54,8.0,6.5,0.0,3,3,0,17,19,19,21,19,22,14,151.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,73,80,98,78,85,83,84,1
1330,1998.0,1.0,Hồ Chí Minh,KHTN2016,KHMT,3,11.0,D480101,0.0,23.5,2.0,20.0,8.18,8.0,8.65,8.81,8.93,8.83,8.73,0.0,0.0,0.0,0,0,0,19,17,24,20,16,16,15,141.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,69,80,90,90,90,100,100,2
1331,1998.0,1.0,Đắk Lắk,KHMT2016.1,KHMT,0,11.0,D480101,0.0,22.75,63.0,6.0,6.98,7.18,7.99,7.55,7.99,6.28,7.84,0.0,0.0,0.0,0,0,0,17,21,21,20,21,16,20,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,66,70,80,80,76,80,90,1
1332,1998.0,1.0,ĐồNg TháP,KTPM0001,CNPM,1,11.0,D480103,0.0,22.0,50.0,16.0,7.58,6.97,7.35,7.57,6.04,6.24,6.55,0.0,0.0,0.0,0,0,0,19,19,24,22,20,15,19,161.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,72,70,90,100,100,85,100,1
1333,1998.0,1.0,Hồ Chí Minh,KHMT0001,KHMT,0,11.0,D480101,0.0,23.25,2.0,55.0,8.08,5.19,6.83,4.01,6.92,7.5,5.93,0.0,0.0,6.3,0,0,4,19,21,23,19,20,23,24,143.0,0.0,11.0,0.0,12.0,4.0,4.0,8.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,98,92,100,85,76,85,75,1
1334,1998.0,1.0,Long An,KTPM0001,CNPM,1,11.0,D480103,0.0,22.0,49.0,11.0,6.92,6.07,7.8,8.35,5.93,6.81,6.07,0.0,0.0,0.0,0,0,0,19,19,20,17,20,19,16,154.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,76,90,80,90,79,90,81,1
1335,1998.0,1.0,Hồ Chí Minh,PMCL2016.1,CNPM,1,11.0,D480103,0.0,21.25,2.0,68.0,7.79,6.53,7.64,7.34,6.34,6.99,7.75,0.0,0.0,0.0,0,0,0,19,17,24,17,14,15,20,153.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,78,62,86,75,83,68,100,1
1336,1998.0,1.0,Thanh Hóa,MMTT0001,MMT&TT,0,11.0,D480299,0.0,23.25,28.0,128.0,6.28,5.8,5.84,6.68,8.06,7.76,7.8,0.0,8.4,9.0,0,4,3,13,21,23,24,20,19,15,149.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,4,4,4,4,4,4,4,68,90,100,85,90,95,83,1
1337,1998.0,1.0,Bến Tre,HTTT0001,HTTT,0,11.0,D480104,0.0,22.0,56.0,48.0,7.22,6.12,7.47,7.87,7.88,7.64,8.21,0.0,0.0,0.0,0,0,0,17,21,23,21,22,19,14,153.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,71,94,100,90,100,95,100,1
1338,1998.0,1.0,Hà Tĩnh,KTPM0001,CNPM,1,11.0,D480103,0.0,22.0,42.0,3.0,7.29,6.71,8.25,8.24,7.25,6.59,6.58,0.0,0.0,0.0,0,0,0,19,21,22,17,20,19,15,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,70,76,80,75,76,75,64,1
1339,1998.0,1.0,Kon Tum,KHMT0001,KHMT,0,11.0,D480101,0.0,22.25,36.0,27.0,7.72,5.82,7.65,5.62,6.97,7.09,7.81,0.0,0.0,7.4,0,0,4,13,20,20,23,12,18,15,143.0,4.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,2,2,3,3,3,85,72,95,89,100,80,95,0
1340,1996.0,1.0,Thừa Thiên Huế,MMTT2016,MMT&TT,0,11.0,D480102,0.0,22.5,33.0,15.0,6.64,5.24,7.03,6.22,8.09,8.2,8.01,0.0,0.0,0.0,0,0,0,17,19,19,23,19,23,18,151.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,64,60,81,80,90,95,96,1
1341,1998.0,1.0,Lâm Đồng,HTTT0001,HTTT,1,11.0,D480104,0.0,22.25,2.0,66.0,6.88,6.41,7.85,7.51,8.6,8.38,8.01,0.0,0.0,0.0,0,0,0,19,19,21,21,20,18,18,157.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,65,86,90,90,90,95,100,1
1342,1998.0,1.0,Hồ Chí Minh,MMTT0001,MMT&TT,0,11.0,D480102,0.0,22.25,2.0,60.0,6.85,7.07,6.21,7.07,7.72,7.76,4.19,0.0,6.3,0.0,0,4,0,17,17,19,23,18,23,17,160.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2,2,2,2,4,4,4,4,4,4,61,57,90,83,85,95,81,0
1343,1998.0,1.0,Khánh Hòa,CNTT0001,KTTT,0,11.0,D480201,0.0,23.0,41.0,9.0,6.26,6.48,7.45,8.16,7.78,6.92,6.65,0.0,5.2,0.0,0,4,0,17,19,24,20,18,19,24,144.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,73,70,76,75,76,85,81,0
1344,1998.0,0.0,Quảng Trị,HTTT0001,HTTT,0,11.0,D480104,0.0,22.0,32.0,12.0,7.34,7.88,8.19,8.01,7.85,8.85,8.12,0.0,0.0,0.0,0,0,0,17,21,24,23,22,19,18,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,68,83,85,80,85,85,96,2
1345,1998.0,1.0,Hồ Chí Minh,KTPM0001,CNPM,1,11.0,D480103,0.0,23.0,2.0,45.0,7.36,6.07,7.68,8.62,5.88,6.87,6.26,0.0,8.8,0.0,0,4,0,19,21,22,21,20,19,16,155.0,0.0,7.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,72,84,81,85,67,68,72,0
1346,1998.0,1.0,Lâm Đồng,KHMT0001,KHMT,0,11.0,D480101,0.0,22.5,42.0,41.0,6.81,5.44,6.74,6.29,6.7,6.53,6.94,0.0,6.2,7.1,0,4,4,13,15,24,24,20,23,23,147.0,4.0,7.0,3.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0,0,2,2,2,2,2,3,3,3,3,56,60,80,80,76,75,78,0
1347,1998.0,1.0,Long An,CNTT0001,KTTT,0,11.0,D480201,0.0,23.0,49.0,16.0,7.36,5.58,7.03,7.24,7.87,7.9,5.82,0.0,0.0,0.0,0,0,0,17,21,24,22,18,16,17,142.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,4,4,4,4,4,4,4,73,70,80,75,65,60,74,1
1348,1997.0,1.0,Thanh Hóa,CNTT0001,KTTT,0,11.0,D480201,0.0,23.5,28.0,80.0,7.67,7.49,7.44,7.45,8.2,7.63,7.8,0.0,0.0,0.0,0,0,0,15,17,21,24,20,21,17,144.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,2,4,4,4,4,4,4,66,78,80,90,95,85,90,0
1349,1998.0,1.0,Long An,KHMT0001,KHMT,0,11.0,D480101,0.0,22.5,49.0,6.0,6.61,7.36,7.27,7.05,7.9,6.98,8.36,0.0,0.0,0.0,0,0,0,13,17,24,24,20,18,15,141.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,2,4,4,4,4,4,4,63,89,90,85,80,75,81,1
1350,1998.0,1.0,Hồ Chí Minh,KHTN2016,KHMT,3,11.0,D480101,0.0,23.75,2.0,95.0,7.62,7.11,7.73,7.77,7.32,7.75,7.17,0.0,0.0,0.0,0,0,0,19,17,20,20,20,16,15,141.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,87,95,90,100,95,85,100,1
1351,1995.0,1.0,Thừa Thiên Huế,HTTT0001,HTTT,1,11.0,D480104,0.0,21.25,2.0,48.0,7.38,7.28,7.78,7.28,7.7,8.19,8.39,0.0,0.0,0.0,0,0,0,19,21,24,20,20,15,21,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,69,83,90,85,76,80,100,1
1352,1998.0,0.0,Quảng Bình,KHMT0001,KHMT,0,11.0,D480101,0.0,23.75,31.0,20.0,7.52,8.77,8.16,7.84,7.52,7.9,7.45,0.0,0.0,0.0,0,0,0,13,17,24,24,20,16,17,141.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,2,4,4,4,4,4,4,85,90,85,95,80,95,99,1
1353,1998.0,1.0,Hồ Chí Minh,KTPM0001,CNPM,1,11.0,D480103,0.0,21.0,2.0,68.0,7.78,6.11,7.61,7.95,6.27,7.23,6.75,0.0,0.0,0.0,0,0,0,19,15,21,17,21,19,18,158.0,4.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,70,76,80,80,68,73,72,0
1354,1998.0,1.0,Quảng Nam,HTTT2016,HTTT,0,11.0,D480104,0.0,22.25,34.0,10.0,7.51,7.1,6.96,7.97,7.22,8.34,7.87,0.0,0.0,0.0,0,0,0,17,21,23,23,20,23,20,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,62,73,73,88,73,78,74,1
1355,1998.0,1.0,Lâm Đồng,HTTT0001,HTTT,0,11.0,D480104,0.0,21.75,42.0,24.0,6.1,5.59,7.28,7.6,5.77,6.83,7.67,0.0,0.0,0.0,0,0,0,17,19,24,21,24,22,18,160.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2,2,2,4,4,4,4,4,4,68,89,96,90,80,85,76,0
1356,1998.0,1.0,Lâm Đồng,CNTT2016,KTTT,0,11.0,D480201,0.0,23.0,42.0,18.0,8.46,8.1,7.89,8.65,8.22,9.35,8.54,0.0,0.0,0.0,0,0,0,17,21,24,18,18,16,17,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,75,90,85,80,86,85,100,2
1357,1998.0,1.0,Hồ Chí Minh,HTTT0001,HTTT,1,11.0,D480104,0.0,20.75,2.0,36.0,6.21,6.37,7.09,7.12,6.53,7.23,7.65,0.0,0.0,0.0,0,0,0,19,19,24,22,24,15,21,154.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,83,80,100,100,83,73,96,1
